subject,set,included,epoch_count,exclusion_reason
02,Increasing 1 to 3,True,8,
02,Decreasing 3 to 1,True,7,
03,Increasing 1 to 3,True,6,
03,Decreasing 3 to 1,True,5,
04,Increasing 1 to 3,True,6,
04,Decreasing 3 to 1,True,8,
05,Increasing 1 to 3,True,5,
05,Decreasing 3 to 1,True,6,
08,Increasing 1 to 3,True,3,
08,Decreasing 3 to 1,True,6,
09,Increasing 1 to 3,True,3,
09,Decreasing 3 to 1,True,3,
10,Increasing 1 to 3,True,6,
10,Decreasing 3 to 1,True,5,
11,Increasing 1 to 3,True,6,
11,Decreasing 3 to 1,True,4,
12,Increasing 1 to 3,True,4,
12,Decreasing 3 to 1,True,6,
13,Increasing 1 to 3,True,7,
13,Decreasing 3 to 1,True,5,
14,Increasing 1 to 3,True,6,
14,Decreasing 3 to 1,True,6,
15,Increasing 1 to 3,True,6,
15,Decreasing 3 to 1,True,3,
17,Increasing 1 to 3,True,5,
17,Decreasing 3 to 1,True,7,
21,Increasing 1 to 3,True,6,
21,Decreasing 3 to 1,True,7,
22,Increasing 1 to 3,True,7,
22,Decreasing 3 to 1,True,6,
23,Increasing 1 to 3,True,5,
23,Decreasing 3 to 1,True,7,
25,Increasing 1 to 3,True,5,
25,Decreasing 3 to 1,True,5,
26,Increasing 1 to 3,True,5,
26,Decreasing 3 to 1,True,4,
27,Increasing 1 to 3,True,8,
27,Decreasing 3 to 1,True,7,
28,Increasing 1 to 3,True,7,
28,Decreasing 3 to 1,True,4,
29,Increasing 1 to 3,True,7,
29,Decreasing 3 to 1,True,7,
31,Increasing 1 to 3,True,6,
31,Decreasing 3 to 1,True,8,
32,Increasing 1 to 3,True,5,
32,Decreasing 3 to 1,True,8,
33,Increasing 1 to 3,True,4,
33,Decreasing 3 to 1,True,2,
