subject,set,included,epoch_count,exclusion_reason
02,Increasing 1 to 2,True,7,
02,Decreasing 2 to 1,True,6,
02,Increasing 1 to 3,True,8,
02,Decreasing 3 to 1,True,8,
03,Increasing 1 to 2,True,7,
03,Decreasing 2 to 1,True,9,
03,Increasing 1 to 3,True,6,
03,Decreasing 3 to 1,True,6,
04,Increasing 1 to 2,True,6,
04,Decreasing 2 to 1,True,5,
04,Increasing 1 to 3,True,7,
04,Decreasing 3 to 1,True,9,
05,Increasing 1 to 2,True,7,
05,Decreasing 2 to 1,True,5,
05,Increasing 1 to 3,True,7,
05,Decreasing 3 to 1,True,7,
08,Increasing 1 to 2,True,7,
08,Decreasing 2 to 1,True,7,
08,Increasing 1 to 3,True,5,
08,Decreasing 3 to 1,True,6,
09,Increasing 1 to 2,True,7,
09,Decreasing 2 to 1,True,7,
09,Increasing 1 to 3,True,4,
09,Decreasing 3 to 1,True,4,
10,Increasing 1 to 2,True,7,
10,Decreasing 2 to 1,True,6,
10,Increasing 1 to 3,True,7,
10,Decreasing 3 to 1,True,7,
11,Increasing 1 to 2,True,3,
11,Decreasing 2 to 1,True,4,
11,Increasing 1 to 3,True,6,
11,Decreasing 3 to 1,True,4,
12,Increasing 1 to 2,True,4,
12,Decreasing 2 to 1,True,5,
12,Increasing 1 to 3,True,5,
12,Decreasing 3 to 1,True,8,
13,Increasing 1 to 2,True,6,
13,Decreasing 2 to 1,True,7,
13,Increasing 1 to 3,True,8,
13,Decreasing 3 to 1,True,6,
14,Increasing 1 to 2,True,6,
14,Decreasing 2 to 1,True,9,
14,Increasing 1 to 3,True,7,
14,Decreasing 3 to 1,True,6,
15,Increasing 1 to 2,True,7,
15,Decreasing 2 to 1,True,6,
15,Increasing 1 to 3,True,8,
15,Decreasing 3 to 1,True,7,
17,Increasing 1 to 2,True,5,
17,Decreasing 2 to 1,True,5,
17,Increasing 1 to 3,True,5,
17,Decreasing 3 to 1,True,7,
21,Increasing 1 to 2,True,5,
21,Decreasing 2 to 1,True,6,
21,Increasing 1 to 3,True,7,
21,Decreasing 3 to 1,True,8,
22,Increasing 1 to 2,True,2,
22,Decreasing 2 to 1,True,6,
22,Increasing 1 to 3,True,7,
22,Decreasing 3 to 1,True,7,
23,Increasing 1 to 2,True,7,
23,Decreasing 2 to 1,True,8,
23,Increasing 1 to 3,True,6,
23,Decreasing 3 to 1,True,7,
25,Increasing 1 to 2,True,8,
25,Decreasing 2 to 1,True,7,
25,Increasing 1 to 3,True,5,
25,Decreasing 3 to 1,True,5,
26,Increasing 1 to 2,True,8,
26,Decreasing 2 to 1,True,8,
26,Increasing 1 to 3,True,5,
26,Decreasing 3 to 1,True,4,
27,Increasing 1 to 2,True,6,
27,Decreasing 2 to 1,True,8,
27,Increasing 1 to 3,True,9,
27,Decreasing 3 to 1,True,7,
28,Increasing 1 to 2,True,5,
28,Decreasing 2 to 1,True,5,
28,Increasing 1 to 3,True,7,
28,Decreasing 3 to 1,True,5,
29,Increasing 1 to 2,True,6,
29,Decreasing 2 to 1,True,8,
29,Increasing 1 to 3,True,7,
29,Decreasing 3 to 1,True,8,
31,Increasing 1 to 2,True,7,
31,Decreasing 2 to 1,True,5,
31,Increasing 1 to 3,True,6,
31,Decreasing 3 to 1,True,8,
32,Increasing 1 to 2,True,6,
32,Decreasing 2 to 1,True,6,
32,Increasing 1 to 3,True,5,
32,Decreasing 3 to 1,True,8,
33,Increasing 1 to 2,True,8,
33,Decreasing 2 to 1,True,6,
33,Increasing 1 to 3,True,6,
33,Decreasing 3 to 1,True,4,
