subject,set,included,epoch_count,exclusion_reason
02,1 to 4,True,7,
02,2 to 4,True,5,
02,3 to 4,True,7,
02,Cardinality4,True,5,
02,5 to 4,True,9,
02,6 to 4,True,8,
03,1 to 4,True,7,
03,2 to 4,True,6,
03,3 to 4,True,8,
03,Cardinality4,True,5,
03,5 to 4,True,7,
03,6 to 4,True,7,
04,1 to 4,True,6,
04,2 to 4,True,7,
04,3 to 4,True,9,
04,Cardinality4,True,7,
04,5 to 4,True,8,
04,6 to 4,True,8,
05,1 to 4,True,6,
05,2 to 4,True,6,
05,3 to 4,True,8,
05,Cardinality4,True,5,
05,5 to 4,True,7,
05,6 to 4,True,6,
08,1 to 4,True,8,
08,2 to 4,True,6,
08,3 to 4,True,5,
08,Cardinality4,True,6,
08,5 to 4,True,4,
08,6 to 4,True,8,
09,1 to 4,True,6,
09,2 to 4,True,5,
09,3 to 4,True,7,
09,Cardinality4,True,5,
09,5 to 4,True,6,
09,6 to 4,True,7,
10,1 to 4,True,8,
10,2 to 4,True,3,
10,3 to 4,True,6,
10,Cardinality4,True,7,
10,5 to 4,True,6,
10,6 to 4,True,7,
11,1 to 4,True,6,
11,2 to 4,True,5,
11,3 to 4,True,7,
11,Cardinality4,True,4,
11,5 to 4,True,5,
11,6 to 4,True,5,
12,1 to 4,True,6,
12,2 to 4,True,7,
12,3 to 4,True,5,
12,Cardinality4,True,7,
12,5 to 4,True,7,
12,6 to 4,True,7,
13,1 to 4,True,6,
13,2 to 4,True,3,
13,3 to 4,True,8,
13,Cardinality4,True,4,
13,5 to 4,True,8,
13,6 to 4,True,6,
14,1 to 4,True,6,
14,2 to 4,True,6,
14,3 to 4,True,6,
14,Cardinality4,True,8,
14,5 to 4,True,8,
14,6 to 4,True,9,
15,1 to 4,True,7,
15,2 to 4,True,5,
15,3 to 4,True,6,
15,Cardinality4,True,6,
15,5 to 4,True,4,
15,6 to 4,True,8,
17,1 to 4,True,7,
17,2 to 4,True,7,
17,3 to 4,True,8,
17,Cardinality4,True,8,
17,5 to 4,True,6,
17,6 to 4,True,7,
21,1 to 4,True,7,
21,2 to 4,True,6,
21,3 to 4,True,6,
21,Cardinality4,True,3,
21,5 to 4,True,6,
21,6 to 4,True,4,
22,1 to 4,True,7,
22,2 to 4,True,7,
22,3 to 4,True,7,
22,Cardinality4,True,7,
22,5 to 4,True,6,
22,6 to 4,True,7,
23,1 to 4,True,8,
23,2 to 4,True,8,
23,3 to 4,True,8,
23,Cardinality4,True,4,
23,5 to 4,True,7,
23,6 to 4,True,7,
25,1 to 4,True,6,
25,2 to 4,True,2,
25,3 to 4,True,7,
25,Cardinality4,True,3,
25,5 to 4,True,5,
25,6 to 4,True,7,
26,1 to 4,True,6,
26,2 to 4,True,5,
26,3 to 4,True,7,
26,Cardinality4,True,8,
26,5 to 4,True,8,
26,6 to 4,True,6,
27,1 to 4,True,8,
27,2 to 4,True,6,
27,3 to 4,True,7,
27,Cardinality4,True,6,
27,5 to 4,True,6,
27,6 to 4,True,6,
28,1 to 4,True,4,
28,2 to 4,True,6,
28,3 to 4,True,8,
28,Cardinality4,True,8,
28,5 to 4,True,4,
28,6 to 4,True,6,
29,1 to 4,True,7,
29,2 to 4,True,7,
29,3 to 4,True,7,
29,Cardinality4,True,7,
29,5 to 4,True,7,
29,6 to 4,True,8,
31,1 to 4,True,8,
31,2 to 4,True,7,
31,3 to 4,True,9,
31,Cardinality4,True,6,
31,5 to 4,True,6,
31,6 to 4,True,9,
32,1 to 4,True,8,
32,2 to 4,True,5,
32,3 to 4,True,9,
32,Cardinality4,True,7,
32,5 to 4,True,7,
32,6 to 4,True,7,
33,1 to 4,True,8,
33,2 to 4,True,6,
33,3 to 4,True,6,
33,Cardinality4,True,8,
33,5 to 4,True,6,
33,6 to 4,True,5,
