subject,set,included,epoch_count,exclusion_reason
02,3 to 1,True,7,
02,3 to 2,True,7,
02,3 to 4,True,6,
02,3 to 5,True,7,
02,3 to 6,True,6,
03,3 to 1,True,5,
03,3 to 2,True,7,
03,3 to 4,True,8,
03,3 to 5,True,8,
03,3 to 6,True,6,
04,3 to 1,True,8,
04,3 to 2,True,4,
04,3 to 4,True,5,
04,3 to 5,True,4,
04,3 to 6,True,7,
05,3 to 1,True,6,
05,3 to 2,True,3,
05,3 to 4,True,5,
05,3 to 5,True,6,
05,3 to 6,True,2,
08,3 to 1,True,6,
08,3 to 2,True,6,
08,3 to 4,True,3,
08,3 to 5,True,6,
08,3 to 6,True,4,
09,3 to 1,True,3,
09,3 to 2,True,3,
09,3 to 4,True,4,
09,3 to 5,True,2,
09,3 to 6,True,4,
10,3 to 1,True,5,
10,3 to 2,True,5,
10,3 to 4,True,6,
10,3 to 5,True,6,
10,3 to 6,True,8,
11,3 to 1,True,4,
11,3 to 2,True,7,
11,3 to 4,True,6,
11,3 to 5,True,4,
11,3 to 6,True,5,
12,3 to 1,True,6,
12,3 to 2,True,4,
12,3 to 4,True,5,
12,3 to 5,True,4,
12,3 to 6,True,4,
13,3 to 1,True,5,
13,3 to 2,True,5,
13,3 to 4,True,6,
13,3 to 5,True,6,
13,3 to 6,True,6,
14,3 to 1,True,6,
14,3 to 2,True,6,
14,3 to 4,True,6,
14,3 to 5,True,4,
14,3 to 6,True,7,
15,3 to 1,True,3,
15,3 to 2,True,4,
15,3 to 4,True,4,
15,3 to 5,True,2,
15,3 to 6,True,2,
17,3 to 1,True,7,
17,3 to 2,True,5,
17,3 to 4,True,8,
17,3 to 5,True,8,
17,3 to 6,True,5,
21,3 to 1,True,7,
21,3 to 2,True,6,
21,3 to 4,True,6,
21,3 to 5,True,4,
21,3 to 6,True,4,
22,3 to 1,True,6,
22,3 to 2,True,5,
22,3 to 4,True,7,
22,3 to 5,True,6,
22,3 to 6,True,6,
23,3 to 1,True,7,
23,3 to 2,True,4,
23,3 to 4,True,6,
23,3 to 5,True,5,
23,3 to 6,True,8,
25,3 to 1,True,5,
25,3 to 2,True,4,
25,3 to 4,True,7,
25,3 to 5,True,6,
25,3 to 6,True,6,
26,3 to 1,True,4,
26,3 to 2,True,9,
26,3 to 4,True,6,
26,3 to 5,True,5,
26,3 to 6,True,5,
27,3 to 1,True,7,
27,3 to 2,True,7,
27,3 to 4,True,7,
27,3 to 5,True,7,
27,3 to 6,True,7,
28,3 to 1,True,4,
28,3 to 2,True,7,
28,3 to 4,True,6,
28,3 to 5,True,6,
28,3 to 6,True,2,
29,3 to 1,True,7,
29,3 to 2,True,7,
29,3 to 4,True,6,
29,3 to 5,True,5,
29,3 to 6,True,4,
31,3 to 1,True,8,
31,3 to 2,True,7,
31,3 to 4,True,9,
31,3 to 5,True,5,
31,3 to 6,True,6,
32,3 to 1,True,8,
32,3 to 2,True,6,
32,3 to 4,True,8,
32,3 to 5,True,5,
32,3 to 6,True,4,
33,3 to 1,True,2,
33,3 to 2,True,7,
33,3 to 4,True,4,
33,3 to 5,True,5,
33,3 to 6,True,8,
